,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,27,0,26,0,12,0,28,0,30,0,16,0,14,0,38,0,22,0,14,0,22,0,23,0,21,0,23,0,28,0,29,0,33,0,426
가구거리,상행,1,가구삼거리,반구사거리,15분,0,10,0,0,0,0,0,0,0,0,0,4,0,21,0,25,0,45,0,24,0,36,0,42,0,40,0,18,0,36,0,27,0,21,0,26,0,30,0,40,0,33,0,29,0,30,0,20,0,557
가구거리,상행,1,가구삼거리,반구사거리,30분,0,4,0,0,0,0,0,0,0,0,0,2,0,27,0,15,0,28,0,25,0,33,0,25,0,36,0,16,0,30,0,27,0,28,0,36,0,21,0,23,0,10,0,37,0,34,0,13,0,470
가구거리,상행,1,가구삼거리,반구사거리,45분,0,3,0,0,0,0,0,0,0,0,0,11,0,27,0,33,0,35,0,36,0,23,0,36,0,27,0,35,0,45,0,40,0,29,0,17,0,37,0,32,0,39,0,26,0,34,0,9,0,574
가구거리,상행,1,가구삼거리,반구사거리,소계,0,20,0,0,0,0,0,0,0,0,0,17,0,92,0,100,0,134,0,97,0,120,0,133,0,119,0,83,0,149,0,116,0,92,0,101,0,111,0,116,0,105,0,120,0,127,0,75,0,2027
가구거리,상행,계,,,,0,20,0,0,0,0,0,0,0,0,0,17,0,92,0,100,0,134,0,97,0,120,0,133,0,119,0,83,0,149,0,116,0,92,0,101,0,111,0,116,0,105,0,120,0,127,0,75,0,2027
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,18,0,35,0,30,0,30,0,42,0,37,0,22,0,45,0,27,0,34,0,46,0,40,0,26,0,25,0,54,0,33,0,34,0,629
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,3,0,5,0,21,0,49,0,42,0,33,0,45,0,49,0,46,0,39,0,48,0,27,0,24,0,27,0,34,0,53,0,44,0,52,0,42,0,9,0,692
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,0,0,13,0,40,0,23,0,41,0,32,0,28,0,30,0,45,0,27,0,39,0,55,0,50,0,38,0,29,0,28,0,12,0,51,0,42,0,9,0,632
