,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
무룡로,상행,계,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,하행,1,상연암삼거리,상방사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,하행,1,상연암삼거리,상방사거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,하행,1,상연암삼거리,상방사거리,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,하행,1,상연암삼거리,상방사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
무룡로,하행,1,상연암삼거리,상방사거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,하행,계,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무룡로,소계,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,상행,1,무거삼거리,옥현사거리,00분,148,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,312,0,444,0,447,0,304,0,252,0,196,0,208,0,3976,0
문수로,상행,1,무거삼거리,옥현사거리,15분,129,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,329,0,574,0,547,0,342,0,237,0,208,0,197,0,4228,0
문수로,상행,1,무거삼거리,옥현사거리,30분,114,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,361,0,515,0,410,0,270,0,204,0,219,0,183,0,3941,0
문수로,상행,1,무거삼거리,옥현사거리,45분,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,111,0,372,0,511,0,418,0,261,0,225,0,240,0,-,-,3803,0
문수로,상행,1,무거삼거리,옥현사거리,소계,502,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,444,0,1374,0,2044,0,1822,0,1177,0,918,0,863,0,588,0,15948,0
문수로,상행,2,옥현사거리,법원앞,00분,153,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,478,0,632,0,723,0,541,0,407,0,443,0,363,0,6125,0
문수로,상행,2,옥현사거리,법원앞,15분,189,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,493,0,696,0,833,0,575,0,392,0,464,0,440,0,6467,0
문수로,상행,2,옥현사거리,법원앞,30분,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,557,0,666,0,685,0,487,0,343,0,403,0,374,0,6059,0
문수로,상행,2,옥현사거리,법원앞,45분,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,640,0,719,0,613,0,438,0,401,0,417,0,-,-,5772,0
문수로,상행,2,옥현사거리,법원앞,소계,660,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,636,0,2168,0,2713,0,2854,0,2041,0,1543,0,1727,0,1177,0,24423,0
문수로,상행,3,법원앞,군청사거리,00분,201,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,452,0,540,0,789,0,535,0,434,0,451,0,409,0,5746,0
문수로,상행,3,법원앞,군청사거리,15분,148,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,576,0,658,0,690,0,415,0,381,0,409,0,441,0,5653,0
문수로,상행,3,법원앞,군청사거리,30분,130,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,538,0,707,0,728,0,425,0,394,0,395,0,367,0,5619,0
문수로,상행,3,법원앞,군청사거리,45분,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,573,0,739,0,596,0,396,0,374,0,351,0,-,-,5093,0
문수로,상행,3,법원앞,군청사거리,소계,608,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,2139,0,2644,0,2803,0,1771,0,1583,0,1606,0,1217,0,22111,0
문수로,상행,4,군청사거리,효성사택앞,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,상행,4,군청사거리,효성사택앞,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,상행,4,군청사거리,효성사택앞,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,상행,4,군청사거리,효성사택앞,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
문수로,상행,4,군청사거리,효성사택앞,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,상행,5,효성사택앞,공업탑로터리,00분,210,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,662,0,577,0,532,0,465,0,473,0,4959,0
문수로,상행,5,효성사택앞,공업탑로터리,15분,182,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,679,0,579,0,502,0,453,0,432,0,4867,0
문수로,상행,5,효성사택앞,공업탑로터리,30분,133,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,644,0,594,0,449,0,388,0,365,0,4613,0
문수로,상행,5,효성사택앞,공업탑로터리,45분,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,120,0,189,0,674,0,513,0,465,0,398,0,-,-,4279,0
문수로,상행,5,효성사택앞,공업탑로터리,소계,645,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,480,0,549,0,2659,0,2263,0,1948,0,1704,0,1270,0,18718,0
문수로,상행,계,,,,2415,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,2076,0,6161,0,7950,0,10138,0,7252,0,5992,0,5900,0,4252,0,81200,0
문수로,하행,1,공업탑로터리,효성사택앞,00분,245,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,717,0,673,0,609,0,552,0,587,0,5627,0
문수로,하행,1,공업탑로터리,효성사택앞,15분,217,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,726,0,686,0,560,0,627,0,574,0,5634,0
문수로,하행,1,공업탑로터리,효성사택앞,30분,152,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,712,0,742,0,625,0,649,0,459,0,5583,0
문수로,하행,1,공업탑로터리,효성사택앞,45분,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,172,0,786,0,614,0,645,0,606,0,-,-,5067,0
문수로,하행,1,공업탑로터리,효성사택앞,소계,746,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,528,0,568,0,2941,0,2715,0,2439,0,2434,0,1620,0,21911,0
문수로,하행,2,효성사택앞,군청사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,하행,2,효성사택앞,군청사거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,하행,2,효성사택앞,군청사거리,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,하행,2,효성사택앞,군청사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
문수로,하행,2,효성사택앞,군청사거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문수로,하행,3,군청사거리,법원앞,00분,148,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,482,0,683,0,596,0,566,0,425,0,505,0,404,0,5159,0
문수로,하행,3,군청사거리,법원앞,15분,124,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,603,0,703,0,660,0,429,0,370,0,471,0,512,0,5222,0
문수로,하행,3,군청사거리,법원앞,30분,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,726,0,695,0,601,0,489,0,407,0,388,0,313,0,5059,0
문수로,하행,3,군청사거리,법원앞,45분,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,712,0,628,0,596,0,425,0,416,0,422,0,-,-,4639,0
문수로,하행,3,군청사거리,법원앞,소계,452,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,360,0,2523,0,2709,0,2453,0,1909,0,1618,0,1786,0,1229,0,20079,0
문수로,하행,4,법원앞,옥현사거리,00분,269,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,543,0,705,0,746,0,642,0,574,0,526,0,437,0,6287,0
문수로,하행,4,법원앞,옥현사거리,15분,270,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,593,0,642,0,641,0,560,0,498,0,507,0,430,0,5986,0
문수로,하행,4,법원앞,옥현사거리,30분,146,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,667,0,731,0,591,0,608,0,580,0,477,0,445,0,6090,0
문수로,하행,4,법원앞,옥현사거리,45분,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,698,0,705,0,589,0,532,0,507,0,488,0,-,-,5487,0
문수로,하행,4,법원앞,옥현사거리,소계,808,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,492,0,2501,0,2783,0,2567,0,2342,0,2159,0,1998,0,1312,0,23850,0
문수로,하행,5,옥현사거리,무거삼거리,00분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,142,0,198,0,202,0,246,0,176,0,142,0,227,0,3013,0
문수로,하행,5,옥현사거리,무거삼거리,15분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,156,0,187,0,288,0,245,0,151,0,155,0,175,0,3037,0
문수로,하행,5,옥현사거리,무거삼거리,30분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,171,0,205,0,274,0,237,0,125,0,208,0,158,0,3058,0
문수로,하행,5,옥현사거리,무거삼거리,45분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,176,0,219,0,234,0,192,0,125,0,195,0,-,-,2821,0
문수로,하행,5,옥현사거리,무거삼거리,소계,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,645,0,809,0,998,0,920,0,577,0,700,0,560,0,11929,0
문수로,하행,계,,,,2426,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,1800,0,6197,0,6869,0,8959,0,7886,0,6793,0,6918,0,4721,0,77769,0
문수로,소계,,,,,4841,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,3876,0,12358,0,14819,0,19097,0,15138,0,12785,0,12818,0,8973,0,158969,0
방어진순환도로,상행,1,염포삼거리,성내삼거리,00분,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,0
방어진순환도로,상행,1,염포삼거리,성내삼거리,15분,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,0
방어진순환도로,상행,1,염포삼거리,성내삼거리,30분,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,0
방어진순환도로,상행,1,염포삼거리,성내삼거리,45분,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,2444,0
방어진순환도로,상행,1,염포삼거리,성내삼거리,소계,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,624,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932,0
방어진순환도로,상행,2,성내삼거리,고려화학앞,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,2,성내삼거리,고려화학앞,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,2,성내삼거리,고려화학앞,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,2,성내삼거리,고려화학앞,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
방어진순환도로,상행,2,성내삼거리,고려화학앞,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,3,고려화학앞,미포조선삼거리,00분,91,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,304,0,406,0,389,0,363,0,248,0,205,0,224,0,4165,0
방어진순환도로,상행,3,고려화학앞,미포조선삼거리,15분,137,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,274,0,450,0,366,0,348,0,280,0,239,0,185,0,4214,0
방어진순환도로,상행,3,고려화학앞,미포조선삼거리,30분,138,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,229,0,460,0,385,0,305,0,209,0,275,0,174,0,4110,0
방어진순환도로,상행,3,고려화학앞,미포조선삼거리,45분,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,129,0,378,0,402,0,370,0,270,0,200,0,289,0,-,-,3973,0
방어진순환도로,상행,3,고려화학앞,미포조선삼거리,소계,495,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,516,0,1185,0,1718,0,1510,0,1286,0,937,0,1008,0,583,0,16462,0
방어진순환도로,상행,4,미포조선삼거리,현대해양사업본부앞,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,4,미포조선삼거리,현대해양사업본부앞,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,4,미포조선삼거리,현대해양사업본부앞,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,4,미포조선삼거리,현대해양사업본부앞,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
방어진순환도로,상행,4,미포조선삼거리,현대해양사업본부앞,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,5,현대해양사업본부앞,문현삼거리,00분,141,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,398,0,415,0,486,0,321,0,257,0,258,0,171,0,5822,0
방어진순환도로,상행,5,현대해양사업본부앞,문현삼거리,15분,186,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,342,0,481,0,487,0,400,0,296,0,243,0,193,0,6003,0
방어진순환도로,상행,5,현대해양사업본부앞,문현삼거리,30분,229,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,339,0,446,0,416,0,273,0,238,0,259,0,182,0,5757,0
방어진순환도로,상행,5,현대해양사업본부앞,문현삼거리,45분,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,364,0,423,0,359,0,258,0,239,0,188,0,-,-,5431,0
방어진순환도로,상행,5,현대해양사업본부앞,문현삼거리,소계,781,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,900,0,1443,0,1765,0,1748,0,1252,0,1030,0,948,0,546,0,23013,0
방어진순환도로,상행,6,문현삼거리,문재사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,6,문현삼거리,문재사거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,6,문현삼거리,문재사거리,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,6,문현삼거리,문재사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
방어진순환도로,상행,6,문현삼거리,문재사거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,7,문재사거리,방어진삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,7,문재사거리,방어진삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,7,문재사거리,방어진삼거리,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,7,문재사거리,방어진삼거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
방어진순환도로,상행,7,문재사거리,방어진삼거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,8,방어진삼거리,일산해수욕장사거리,00분,82,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,293,0,237,0,300,0,239,0,281,0,225,0,214,0,2681,0
방어진순환도로,상행,8,방어진삼거리,일산해수욕장사거리,15분,83,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,264,0,328,0,287,0,314,0,273,0,238,0,208,0,2805,0
방어진순환도로,상행,8,방어진삼거리,일산해수욕장사거리,30분,62,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,244,0,329,0,292,0,255,0,232,0,211,0,171,0,2606,0
방어진순환도로,상행,8,방어진삼거리,일산해수욕장사거리,45분,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,211,0,276,0,265,0,235,0,213,0,195,0,-,-,2259,0
방어진순환도로,상행,8,방어진삼거리,일산해수욕장사거리,소계,281,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,1012,0,1170,0,1144,0,1043,0,999,0,869,0,593,0,10351,0
방어진순환도로,상행,9,일산해수욕장사거리,고늘사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,9,일산해수욕장사거리,고늘사거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,9,일산해수욕장사거리,고늘사거리,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,9,일산해수욕장사거리,고늘사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0
방어진순환도로,상행,9,일산해수욕장사거리,고늘사거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,10,고늘사거리,동울산우체국앞,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
방어진순환도로,상행,10,고늘사거리,동울산우체국앞,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
