,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,8,0,2,0,0,0,0,0,0,0,0,0,14,0,17,0,16,0,14,0,17,0,18,0,16,0,18,0,14,0,17,0,17,0,14,0,16,0,20,0,12,0,18,0,16,0,16,0,300
가구거리,상행,1,가구삼거리,반구사거리,15분,0,2,0,0,0,0,0,0,0,0,0,5,0,14,0,14,0,17,0,18,0,16,0,16,0,17,0,17,0,18,0,16,0,16,0,18,0,14,0,16,0,16,0,18,0,18,0,12,0,300
가구거리,상행,1,가구삼거리,반구사거리,30분,0,5,0,0,0,0,0,0,0,0,0,2,0,18,0,16,0,18,0,13,0,18,0,20,0,16,0,14,0,16,0,16,0,14,0,15,0,16,0,19,0,18,0,15,0,16,0,11,0,297
가구거리,상행,1,가구삼거리,반구사거리,45분,0,6,0,0,0,0,0,0,0,0,0,14,0,14,0,16,0,18,0,17,0,16,0,14,0,18,0,18,0,16,0,16,0,20,0,16,0,16,0,17,0,15,0,18,0,16,0,10,0,312
가구거리,상행,1,가구삼거리,반구사거리,소계,0,22,0,2,0,0,0,0,0,0,0,21,0,61,0,64,0,68,0,62,0,68,0,68,0,68,0,68,0,64,0,65,0,66,0,64,0,62,0,72,0,60,0,68,0,67,0,50,0,1209
가구거리,상행,계,,,,0,22,0,2,0,0,0,0,0,0,0,21,0,61,0,64,0,68,0,62,0,68,0,68,0,68,0,68,0,64,0,65,0,66,0,64,0,62,0,72,0,60,0,68,0,67,0,50,0,1209
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,20,0,18,0,21,0,18,0,21,0,18,0,20,0,19,0,20,0,18,0,18,0,20,0,18,0,20,0,20,0,18,0,14,0,345
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,19,0,20,0,18,0,20,0,19,0,20,0,20,0,21,0,20,0,20,0,20,0,20,0,20,0,19,0,18,0,19,0,17,0,352
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,2,0,14,0,18,0,19,0,19,0,20,0,15,0,20,0,19,0,19,0,20,0,18,0,18,0,20,0,16,0,20,0,20,0,18,0,20,0,8,0,343
가구거리,하행,1,반구사거리,가구삼거리,45분,0,0,0,0,0,0,0,0,0,1,0,16,0,20,0,20,0,20,0,19,0,19,0,20,0,20,0,20,0,19,0,18,0,18,0,18,0,20,0,20,0,18,0,21,0,19,0,3,0,349
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,0,0,3,0,40,0,75,0,78,0,77,0,79,0,72,0,80,0,77,0,78,0,78,0,76,0,74,0,77,0,76,0,78,0,77,0,76,0,76,0,42,0,1390
가구거리,하행,계,,,,0,0,0,0,0,0,0,0,0,3,0,40,0,75,0,78,0,77,0,79,0,72,0,80,0,77,0,78,0,78,0,76,0,74,0,77,0,76,0,78,0,77,0,76,0,76,0,42,0,1390
가구거리,소계,,,,,0,22,0,2,0,0,0,0,0,3,0,62,0,136,0,142,0,146,0,140,0,140,0,147,0,144,0,145,0,143,0,142,0,141,0,141,0,137,0,150,0,138,0,144,0,143,0,92,0,2598
강남로,상행,1,태화R,번영교남교차로,00분,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,3816,0
