,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,4,0,5,0,0,0,0,0,0,0,0,0,12,0,19,0,15,0,19,0,16,0,17,0,18,0,16,0,17,0,17,0,18,0,17,0,17,0,18,0,18,0,18,0,14,0,18,0,314
가구거리,상행,1,가구삼거리,반구사거리,15분,0,4,0,0,0,0,0,0,0,0,0,3,0,14,0,15,0,16,0,17,0,18,0,16,0,18,0,18,0,18,0,17,0,18,0,18,0,16,0,18,0,16,0,17,0,18,0,12,0,308
가구거리,상행,1,가구삼거리,반구사거리,30분,0,5,0,0,0,0,0,0,0,0,0,8,0,17,0,18,0,18,0,16,0,16,0,18,0,18,0,18,0,16,0,19,0,19,0,16,0,16,0,19,0,16,0,16,0,16,0,12,0,316
가구거리,상행,1,가구삼거리,반구사거리,45분,0,5,0,0,0,0,0,0,0,0,0,14,0,17,0,17,0,17,0,18,0,17,0,15,0,18,0,17,0,18,0,18,0,16,0,18,0,15,0,18,0,18,0,18,0,19,0,7,0,320
가구거리,상행,1,가구삼거리,반구사거리,소계,0,18,0,5,0,0,0,0,0,0,0,24,0,61,0,68,0,66,0,70,0,68,0,66,0,72,0,70,0,69,0,70,0,70,0,69,0,64,0,74,0,68,0,68,0,68,0,48,0,1258
가구거리,상행,계,,,,0,18,0,5,0,0,0,0,0,0,0,24,0,61,0,68,0,66,0,70,0,68,0,66,0,72,0,70,0,69,0,70,0,70,0,69,0,64,0,74,0,68,0,68,0,68,0,48,0,1258
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,20,0,22,0,21,0,21,0,19,0,19,0,22,0,19,0,19,0,18,0,19,0,20,0,19,0,20,0,21,0,19,0,14,0,358
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,20,0,20,0,20,0,20,0,21,0,20,0,20,0,20,0,20,0,21,0,19,0,20,0,20,0,20,0,20,0,20,0,14,0,363
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,2,0,16,0,20,0,18,0,20,0,20,0,20,0,20,0,20,0,19,0,20,0,20,0,18,0,19,0,21,0,22,0,20,0,18,0,20,0,10,0,362
가구거리,하행,1,반구사거리,가구삼거리,45분,0,0,0,0,0,0,0,0,0,2,0,19,0,20,0,21,0,20,0,19,0,20,0,20,0,20,0,20,0,20,0,19,0,21,0,20,0,20,0,19,0,20,0,21,0,21,0,10,0,372
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,0,0,3,0,46,0,82,0,80,0,83,0,80,0,80,0,80,0,79,0,81,0,78,0,78,0,79,0,78,0,81,0,80,0,78,0,80,0,80,0,48,0,1455
가구거리,하행,계,,,,0,0,0,0,0,0,0,0,0,3,0,46,0,82,0,80,0,83,0,80,0,80,0,80,0,79,0,81,0,78,0,78,0,79,0,78,0,81,0,80,0,78,0,80,0,80,0,48,0,1455
가구거리,소계,,,,,0,18,0,5,0,0,0,0,0,3,0,71,0,144,0,148,0,149,0,149,0,148,0,146,0,152,0,150,0,147,0,148,0,148,0,146,0,145,0,154,0,147,0,148,0,148,0,97,0,2712
강남로,상행,1,태화R,번영교남교차로,00분,112,0,66,0,64,0,62,0,70,0,82,0,220,0,303,0,472,0,416,0,331,0,340,0,300,0,336,0,362,0,252,0,220,0,258,0,260,0,260,0,173,0,115,0,155,0,114,0,5345,0
강남로,상행,1,태화R,번영교남교차로,15분,90,0,68,0,49,0,79,0,66,0,80,0,288,0,384,0,420,0,366,0,278,0,417,0,284,0,356,0,360,0,256,0,228,0,200,0,262,0,258,0,134,0,106,0,160,0,92,0,5281,0
강남로,상행,1,태화R,번영교남교차로,30분,82,0,70,0,62,0,73,0,67,0,114,0,344,0,434,0,466,0,434,0,319,0,408,0,300,0,390,0,292,0,278,0,272,0,268,0,269,0,196,0,130,0,140,0,116,0,86,0,5612,0
강남로,상행,1,태화R,번영교남교차로,45분,68,0,68,0,62,0,74,0,82,0,128,0,327,0,474,0,470,0,380,0,348,0,366,0,304,0,351,0,361,0,198,0,302,0,274,0,297,0,188,0,120,0,140,0,114,0,101,0,5598,0
강남로,상행,1,태화R,번영교남교차로,소계,352,0,271,0,236,0,288,0,286,0,404,0,1180,0,1594,0,1828,0,1597,0,1276,0,1531,0,1188,0,1434,0,1374,0,983,0,1024,0,1001,0,1089,0,903,0,556,0,501,0,545,0,394,0,21836,0
강남로,상행,2,번영교남교차로,학성교남교차로,00분,51,0,52,0,67,0,48,0,52,0,74,0,134,0,128,0,146,0,106,0,108,0,158,0,214,0,99,0,129,0,118,0,80,0,79,0,62,0,69,0,64,0,148,0,110,0,92,0,2388,0
강남로,상행,2,번영교남교차로,학성교남교차로,15분,51,0,66,0,51,0,42,0,62,0,76,0,144,0,142,0,141,0,113,0,174,0,144,0,116,0,144,0,134,0,94,0,79,0,62,0,74,0,61,0,61,0,138,0,108,0,71,0,2348,0
강남로,상행,2,번영교남교차로,학성교남교차로,30분,48,0,88,0,68,0,46,0,81,0,82,0,126,0,158,0,126,0,96,0,192,0,209,0,108,0,148,0,126,0,83,0,82,0,74,0,73,0,70,0,62,0,145,0,91,0,64,0,2444,0
강남로,상행,2,번영교남교차로,학성교남교차로,45분,48,0,82,0,55,0,52,0,78,0,112,0,107,0,168,0,93,0,96,0,172,0,237,0,108,0,152,0,122,0,92,0,70,0,72,0,69,0,63,0,110,0,119,0,86,0,64,0,2428,0
강남로,상행,2,번영교남교차로,학성교남교차로,소계,198,0,286,0,240,0,188,0,273,0,344,0,512,0,598,0,506,0,411,0,647,0,749,0,546,0,544,0,510,0,387,0,310,0,286,0,278,0,262,0,296,0,550,0,396,0,290,0,9608,0
강남로,상행,3,학성교남교차로,명촌교남단,00분,40,0,33,0,21,0,22,0,20,0,30,0,152,0,290,1,230,1,84,1,84,1,66,1,78,0,84,1,112,1,98,0,70,1,81,1,81,0,65,0,50,1,47,0,52,0,28,0,1921,12
강남로,상행,3,학성교남교차로,명촌교남단,15분,35,0,33,0,16,0,18,0,22,0,54,0,198,0,324,0,218,0,94,0,69,0,56,0,86,0,87,0,114,0,54,0,96,0,79,0,72,0,66,0,38,0,50,0,66,0,30,0,1974,0
