,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,5,0,2,0,0,0,0,0,0,0,0,0,20,0,24,0,28,0,23,0,24,0,30,0,28,0,26,0,28,0,26,0,28,0,24,0,24,0,29,0,27,0,26,0,30,0,23,0,473
가구거리,상행,1,가구삼거리,반구사거리,15분,0,3,0,0,0,0,0,0,0,0,0,4,0,19,0,25,0,24,0,29,0,23,0,29,0,28,0,28,0,22,0,30,0,22,0,24,0,36,0,23,0,26,0,30,0,20,0,14,0,459
가구거리,상행,1,가구삼거리,반구사거리,30분,0,3,0,0,0,0,0,0,0,0,0,2,0,24,0,20,0,32,0,20,0,30,0,29,0,27,0,17,0,22,0,27,0,27,0,20,0,22,0,28,0,29,0,28,0,28,0,10,0,446
가구거리,상행,1,가구삼거리,반구사거리,45분,0,4,0,0,0,0,0,0,0,0,0,18,0,26,0,30,0,25,0,28,0,22,0,24,0,26,0,28,0,36,0,24,0,29,0,28,0,24,0,28,0,23,0,33,0,26,0,5,0,486
가구거리,상행,1,가구삼거리,반구사거리,소계,0,16,0,2,0,0,0,0,0,0,0,24,0,88,0,98,0,109,0,99,0,98,0,111,0,110,0,99,0,108,0,108,0,106,0,98,0,106,0,108,0,105,0,117,0,105,0,52,0,1864
가구거리,상행,계,,,,0,16,0,2,0,0,0,0,0,0,0,24,0,88,0,98,0,109,0,99,0,98,0,111,0,110,0,99,0,108,0,108,0,106,0,98,0,106,0,108,0,105,0,117,0,105,0,52,0,1864
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,34,0,43,0,42,0,36,0,34,0,38,0,33,0,34,0,38,0,28,0,48,0,38,0,40,0,34,0,36,0,32,0,22,0,650
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,2,0,8,0,37,0,32,0,32,0,34,0,38,0,32,0,46,0,40,0,38,0,34,0,40,0,30,0,38,0,46,0,35,0,36,0,42,0,18,0,660
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,0,0,14,0,34,0,40,0,40,0,38,0,44,0,42,0,34,0,31,0,32,0,37,0,30,0,36,0,38,0,38,0,46,0,41,0,30,0,5,0,650
가구거리,하행,1,반구사거리,가구삼거리,45분,0,0,0,0,0,0,0,0,0,2,0,23,0,44,0,35,0,42,0,42,0,40,0,34,0,41,0,54,0,44,0,44,0,48,0,34,0,37,0,40,0,38,0,42,0,38,0,2,0,722
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,0,0,4,0,46,0,154,0,141,0,156,0,157,0,157,0,142,0,159,0,159,0,148,0,153,0,145,0,148,0,150,0,165,0,152,0,154,0,142,0,47,0,2681
가구거리,하행,계,,,,0,0,0,0,0,0,0,0,0,4,0,46,0,154,0,141,0,156,0,157,0,157,0,142,0,159,0,159,0,148,0,153,0,145,0,148,0,150,0,165,0,152,0,154,0,142,0,47,0,2681
가구거리,소계,,,,,0,16,0,2,0,0,0,0,0,4,0,69,0,242,0,239,0,265,0,256,0,256,0,254,0,269,0,258,0,256,0,261,0,250,0,246,0,256,0,272,0,256,0,272,0,248,0,98,0,4545
강남로,상행,1,태화R,번영교남교차로,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,2,번영교남교차로,학성교남교차로,00분,142,0,104,0,82,0,79,0,72,0,96,0,212,0,309,0,332,0,410,0,309,0,394,0,374,0,292,0,353,0,466,0,374,0,372,0,461,0,322,0,310,0,264,0,196,0,180,0,6504,0
강남로,상행,2,번영교남교차로,학성교남교차로,15분,160,0,102,0,88,0,76,0,64,0,99,0,244,0,364,0,390,0,422,0,326,0,352,0,316,0,338,0,419,0,364,0,384,0,386,0,424,0,340,0,301,0,261,0,200,0,172,0,6590,0
강남로,상행,2,번영교남교차로,학성교남교차로,30분,180,0,101,0,84,0,70,0,66,0,129,0,236,0,364,0,457,0,363,0,303,0,401,0,384,0,311,0,408,0,440,0,369,0,437,0,378,0,333,0,276,0,215,0,244,0,136,0,6684,0
강남로,상행,2,번영교남교차로,학성교남교차로,45분,154,0,68,0,77,0,60,0,92,0,164,0,312,0,371,0,399,0,380,0,362,0,344,0,366,0,396,0,424,0,386,0,426,0,484,0,320,0,273,0,297,0,195,0,184,0,150,0,6686,0
강남로,상행,2,번영교남교차로,학성교남교차로,소계,636,0,375,0,331,0,286,0,294,0,488,0,1005,0,1408,0,1578,0,1574,0,1299,0,1490,0,1440,0,1338,0,1604,0,1657,0,1553,0,1679,0,1584,0,1268,0,1184,0,936,0,823,0,636,0,26465,0
강남로,상행,3,학성교남교차로,명촌교남단,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
강남로,상행,3,학성교남교차로,명촌교남단,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,3,학성교남교차로,명촌교남단,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
강남로,상행,3,학성교남교차로,명촌교남단,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,3,학성교남교차로,명촌교남단,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10
강남로,상행,계,,,,636,0,375,0,331,0,286,0,294,0,488,0,1005,0,1408,0,1578,0,1574,0,1299,1,1490,1,1440,1,1338,0,1604,0,1657,1,1553,0,1679,1,1584,1,1268,1,1184,0,936,0,823,0,636,0,26465,10
강남로,하행,1,명촌교남단,학성교남교차로,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
강남로,하행,1,명촌교남단,학성교남교차로,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
강남로,하행,1,명촌교남단,학성교남교차로,30분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
